date,hour_range,id,demand,frequency,coal,nuclear,ccgt,wind,pumped,hydro,biomass,oil,solar,ocgt,french_ict,dutch_ict,irish_ict,ew_ict,nemo,other,north_south,scotland_england,ifa2,intelec_ict,nsl,vkl_ict
2024-09-01,11:00 - 12:00,1393051.5,24280.916666666668,50.055083249999996,0.0,5100.916666666667,1676.6666666666667,7183.75,0.0,463.4166666666667,1090.0833333333333,0.0,5171.5516763333335,0.0,2002.9166666666667,1047.75,-452.0,-528.0,1019.0,321.5,0.0,0.0,991.0,995.9166666666666,1397.0,991.0
2024-09-01,12:00 - 13:00,1393063.5,24209.5,50.038166749999995,0.0,5093.333333333333,1675.25,7282.083333333333,0.0,391.1666666666667,971.8333333333334,0.0,5320.4524335,0.0,2003.0,1043.0,-452.0,-528.0,1019.0,355.9166666666667,0.0,0.0,991.0833333333334,995.8333333333334,1397.0,991.0
2024-09-01,13:00 - 14:00,1393075.5,24072.0,49.87358416666667,0.0,5072.916666666667,1865.9166666666667,7292.25,0.0,407.4166666666667,1150.6666666666667,0.0,4868.362467416667,0.8333333333333334,1864.6666666666667,1038.5,-452.0,-528.0,653.4166666666666,518.8333333333334,0.0,0.0,823.1666666666666,996.5,1397.0,991.0
2024-09-01,14:00 - 15:00,1393087.5,24493.5,49.870750416666674,0.0,5054.75,2297.6666666666665,6925.583333333333,0.0,425.4166666666667,1354.5833333333333,0.0,4089.885844,1.0,1801.6666666666667,922.9166666666666,-452.0,-528.0,620.8333333333334,556.1666666666666,0.0,0.0,885.75,962.0,1318.1666666666667,1367.0
2024-09-01,15:00 - 16:00,1393099.5,26380.0,49.91866616666667,0.0,5035.666666666667,3965.8333333333335,6569.583333333333,173.5,473.25,1805.8333333333333,0.0,2917.09747325,0.5,1651.3333333333333,978.3333333333334,-452.0,-528.0,513.0833333333334,456.8333333333333,0.0,0.0,951.9166666666666,993.5833333333334,1388.75,1422.0
2024-09-01,16:00 - 17:00,1393111.5,28721.166666666668,50.027583666666665,0.0,5020.5,7244.333333333333,6253.0,297.4166666666667,495.25,2387.9166666666665,0.0,1920.1983235,0.08333333333333333,1786.3333333333333,-56.333333333333336,-452.0,-528.0,532.1666666666666,512.5,0.0,0.0,892.25,577.0,1397.25,1278.5
2024-09-01,17:00 - 18:00,1393123.5,28824.333333333332,49.94799991666667,0.0,5001.916666666667,8559.25,5870.166666666667,671.4166666666666,573.5,2782.0833333333335,0.0,1070.3108315,18.0,1328.0833333333333,-121.33333333333333,-452.0,-528.0,-3.0,926.0,0.0,0.0,795.0833333333334,167.16666666666666,1397.4166666666667,687.9166666666666
2024-09-01,18:00 - 19:00,1393135.5,29186.916666666668,49.9826665,0.0,4997.416666666667,8867.166666666666,5967.166666666667,705.5,658.5833333333334,3016.9166666666665,0.0,316.0231703333333,99.16666666666667,1449.0833333333333,-155.0,-452.0,-528.0,-50.0,1083.75,0.0,0.0,451.3333333333333,200.41666666666666,1397.75,283.25
2024-09-01,19:00 - 20:00,1393147.5,29515.916666666668,49.965499916666666,0.0,4991.833333333333,8936.666666666666,5895.75,390.6666666666667,730.4166666666666,3045.6666666666665,0.0,13.084087666666667,66.83333333333333,1665.4166666666667,-249.0,-452.0,-528.0,-19.0,783.0833333333334,0.0,0.0,318.6666666666667,397.3333333333333,1397.5,895.0833333333334
2024-09-01,20:00 - 21:00,1393159.5,27717.333333333332,50.02633358333333,0.0,4995.583333333333,8878.583333333334,5491.75,482.25,729.0833333333334,2834.6666666666665,0.0,0.0,75.41666666666667,964.4166666666666,-181.0,-452.0,-528.0,-38.0,546.1666666666666,0.0,0.0,198.33333333333334,68.41666666666667,1398.0833333333333,1054.5833333333333
2024-09-01,21:00 - 22:00,1393171.5,25918.166666666668,50.01158266666667,0.0,4996.75,7946.75,5411.083333333333,19.833333333333332,570.9166666666666,2805.4166666666665,0.0,0.0,19.0,905.5833333333334,5.416666666666667,-452.0,-528.0,-123.83333333333333,334.8333333333333,0.0,0.0,173.33333333333334,23.0,1398.25,1066.0
2024-09-01,22:00 - 23:00,1393183.5,22986.25,49.967583999999995,0.0,4998.583333333333,6322.833333333333,5243.583333333333,90.91666666666667,512.5,2220.3333333333335,0.0,0.0,1.4166666666666667,534.4166666666666,313.75,-445.0,-492.0,41.25,307.6666666666667,0.0,0.0,274.8333333333333,60.333333333333336,1398.3333333333333,429.5833333333333
2024-09-01,23:00 - 00:00,1393195.5,21356.25,50.00116716666667,0.0,4837.833333333333,5848.5,4013.0833333333335,55.0,449.75,1976.8333333333333,0.0,0.0,2.6666666666666665,850.75,36.666666666666664,-431.0,-231.0,582.0,276.9166666666667,0.0,0.0,310.5,236.33333333333334,1398.5833333333333,480.8333333333333
2024-09-02,00:00 - 01:00,1393207.5,20893.333333333332,49.981834166666665,0.0,4807.416666666667,5520.75,3851.0833333333335,0.0,381.75,2232.8333333333335,0.0,0.0,3.5,978.1666666666666,0.0,-402.0,-98.0,580.8333333333334,282.5,0.0,0.0,291.3333333333333,225.16666666666666,1398.5,339.5
2024-09-02,01:00 - 02:00,1393219.5,20665.833333333332,49.99333333333333,0.0,4807.916666666667,5153.833333333333,3423.0,22.75,376.5833333333333,2691.5,0.0,0.0,2.75,990.5833333333334,0.0,-373.0,-10.666666666666666,456.1666666666667,278.75,0.0,0.0,478.3333333333333,381.0833333333333,1398.5833333333333,204.0
2024-09-02,02:00 - 03:00,1393231.5,20556.666666666668,49.949917,0.0,4802.75,5040.916666666667,3273.8333333333335,0.0,392.0833333333333,2547.25,0.0,0.0,0.9166666666666666,1238.6666666666667,-139.0,-365.5,-5.0,443.5833333333333,291.0833333333333,0.0,0.0,560.8333333333334,425.75,1398.6666666666667,140.33333333333334
2024-09-02,03:00 - 04:00,1393243.5,20524.083333333332,50.00108358333333,0.0,4800.666666666667,6074.083333333333,2919.5833333333335,16.833333333333332,395.25,2372.9166666666665,0.0,0.0,0.3333333333333333,956.0833333333334,-526.0,-260.0,-60.0,392.3333333333333,287.8333333333333,0.0,0.0,488.1666666666667,409.3333333333333,1398.6666666666667,-116.41666666666667
2024-09-02,04:00 - 05:00,1393255.5,22220.0,49.99974975,144.5,4800.333333333333,8128.833333333333,2313.3333333333335,40.166666666666664,487.8333333333333,2670.0,0.0,0.0,0.5,803.5,-892.0,68.0,-29.25,-77.75,287.9166666666667,0.0,0.0,480.8333333333333,496.5833333333333,1398.0,-635.0
2024-09-02,05:00 - 06:00,1393267.5,24964.833333333332,49.98724991666666,395.5833333333333,4799.833333333333,10562.0,2071.8333333333335,338.75,865.4166666666666,2833.6666666666665,0.0,0.00072325,73.41666666666667,349.75,-1022.0,152.5,57.583333333333336,-396.0,849.9166666666666,0.0,0.0,40.583333333333336,189.75,1397.25,-880.0
2024-09-02,06:00 - 07:00,1393279.5,26313.916666666668,49.972749916666665,372.6666666666667,4800.833333333333,11587.916666666666,1740.8333333333333,573.4166666666666,900.1666666666666,2839.3333333333335,0.0,66.15850616666667,106.58333333333333,100.83333333333333,-622.0,1.1666666666666667,38.416666666666664,-209.25,1339.25,0.0,0.0,255.5,161.16666666666666,1397.1666666666667,-390.0
2024-09-02,07:00 - 08:00,1393291.5,29591.25,50.00050016666666,352.6666666666667,4801.25,11777.0,1953.75,465.9166666666667,656.9166666666666,2837.9166666666665,0.0,405.31999591666664,51.75,1529.3333333333333,213.83333333333334,-76.66666666666667,-23.583333333333332,887.9166666666666,589.9166666666666,0.0,0.0,527.5,689.0,1397.0,315.8333333333333
2024-09-02,08:00 - 09:00,1393303.5,30973.25,50.00358308333333,411.5,4793.25,11957.666666666666,2015.8333333333333,280.25,649.5,2840.9166666666665,0.0,780.4602458333334,5.083333333333333,1574.5,974.8333333333334,-287.8333333333333,-41.5,1015.3333333333334,443.0833333333333,0.0,0.0,946.25,971.25,1397.0,697.0
2024-09-02,09:00 - 10:00,1393315.5,30984.416666666668,49.98449925,429.0,4795.416666666667,11754.833333333334,2286.5,114.66666666666667,626.6666666666666,2852.9166666666665,0.0,1090.0969186666666,17.75,1602.8333333333333,1007.0833333333334,-451.0,-27.0,973.25,440.5833333333333,0.0,0.0,991.9166666666666,997.0,1397.0,697.0
2024-09-02,10:00 - 11:00,1393327.5,31418.666666666668,50.02616641666666,429.0833333333333,4795.0,11939.833333333334,2550.3333333333335,0.0,649.0,2838.3333333333335,0.0,1437.0666503333334,82.91666666666667,1690.75,1051.5,-452.0,-92.5,1010.6666666666666,424.4166666666667,0.0,0.0,991.9166666666666,870.9166666666666,1397.0,697.0
2024-09-02,11:00 - 12:00,1393339.5,31834.25,50.04224966666666,429.5,4804.5,11870.5,3013.4166666666665,0.0,665.75,2836.75,0.0,1902.7208455,43.916666666666664,1660.9166666666667,1031.5,-452.0,-181.0,1019.0,391.0833333333333,0.0,0.0,991.9166666666666,981.5,1397.0,697.0
2024-09-02,12:00 - 13:00,1393351.5,31489.916666666668,50.05216675,429.3333333333333,4804.416666666667,11349.833333333334,3464.5833333333335,0.0,561.4166666666666,2836.9166666666665,0.0,2439.79998775,0.5,1654.4166666666667,1044.9166666666667,-452.0,-116.0,1019.0,241.41666666666666,0.0,0.0,992.0,997.1666666666666,1397.0,697.0
2024-09-02,13:00 - 14:00,1393363.5,30993.583333333332,50.037582750000006,397.5,4804.5,10565.5,4171.916666666667,0.0,452.25,2825.0,0.0,2759.5650024166666,1.1666666666666667,1620.4166666666667,958.4166666666666,-452.0,-103.0,1000.6666666666666,219.16666666666666,0.0,0.0,897.1666666666666,985.5833333333334,1397.3333333333333,697.0
2024-09-02,14:00 - 15:00,1393375.5,30818.583333333332,50.032999999999994,230.0,4808.0,10236.416666666666,4961.25,0.0,450.6666666666667,2842.3333333333335,0.0,2683.933309,1.1666666666666667,1291.4166666666667,880.75,-452.0,-121.0,839.5833333333334,216.16666666666666,0.0,0.0,698.8333333333334,859.0,1397.3333333333333,1098.6666666666667
2024-09-02,15:00 - 16:00,1393387.5,30940.166666666668,50.04074975,322.6666666666667,4808.833333333333,12124.333333333334,5987.166666666667,0.5833333333333334,465.3333333333333,2969.5,0.0,2286.979187,0.4166666666666667,1073.4166666666667,-20.25,-436.1666666666667,-108.16666666666667,439.5,306.4166666666667,0.0,0.0,289.5,476.3333333333333,1397.0833333333333,256.0
2024-09-02,16:00 - 17:00,1393399.5,33624.333333333336,49.93733316666667,343.8333333333333,4802.833333333333,13581.166666666666,6883.416666666667,28.333333333333332,679.5,3009.0833333333335,0.0,1598.0449930833336,16.833333333333332,1485.8333333333333,-436.3333333333333,-452.0,-126.33333333333333,232.66666666666666,494.0,0.0,0.0,538.5833333333334,131.25,1397.0,-423.3333333333333
2024-09-02,17:00 - 18:00,1393411.5,34970.166666666664,50.02825016666667,397.4166666666667,4804.916666666667,14625.5,7139.333333333333,339.5,674.3333333333334,3031.6666666666665,0.0,859.2895813333333,25.916666666666668,1088.1666666666667,-979.0,-452.0,-162.0,-472.0,647.6666666666666,0.0,0.0,272.3333333333333,526.4166666666666,1397.0,-1094.0
2024-09-02,18:00 - 19:00,1393423.5,34623.833333333336,49.958000166666665,357.0,4797.833333333333,13640.333333333334,7082.5,662.0,493.25,3000.1666666666665,0.0,275.17841775,34.416666666666664,1403.3333333333333,-1018.0,-452.0,-249.5,-1020.0,1156.3333333333333,0.0,0.0,180.0,419.6666666666667,1397.0,-1096.0
2024-09-02,19:00 - 20:00,1393435.5,33111.75,49.98733333333333,310.9166666666667,4795.083333333333,13553.916666666666,6681.5,504.1666666666667,471.1666666666667,3047.0,0.0,11.844931583333334,6.25,1048.8333333333333,-940.0,-452.0,-478.0,-813.0,806.25,0.0,0.0,17.75,401.1666666666667,1397.0,-471.0
2024-09-02,20:00 - 21:00,1393447.5,30503.583333333332,50.03641625,6.5,4796.333333333333,12599.416666666666,6256.0,17.666666666666668,437.75,3084.75,0.0,0.0,0.3333333333333333,190.5,-777.6666666666666,-452.0,-528.0,-485.3333333333333,269.4166666666667,0.0,0.0,-34.666666666666664,589.75,1397.1666666666667,858.0
2024-09-02,21:00 - 22:00,1393459.5,27758.166666666668,49.93208308333333,0.0,4801.083333333333,11062.5,4982.166666666667,90.16666666666667,448.8333333333333,3094.5833333333335,0.0,0.0,0.75,5.833333333333333,-758.1666666666666,-452.0,-528.0,-397.5,268.6666666666667,0.0,0.0,-45.333333333333336,444.1666666666667,1397.75,1159.1666666666667
2024-09-02,22:00 - 23:00,1393471.5,24593.833333333332,49.94549991666667,0.0,4800.416666666667,9801.333333333334,4129.75,49.333333333333336,443.8333333333333,3049.25,0.0,0.0,1.75,-52.166666666666664,-849.3333333333334,-452.0,-498.0,-372.0,437.6666666666667,0.0,0.0,107.33333333333333,97.5,1398.5833333333333,277.0833333333333
2024-09-02,23:00 - 00:00,1393483.5,23439.166666666668,49.96850016666667,0.0,4803.25,9239.0,3803.8333333333335,0.0,389.5833333333333,3086.6666666666665,0.0,0.0,1.8333333333333333,-99.83333333333333,-742.0,-452.0,-380.1666666666667,-75.91666666666667,232.41666666666666,0.0,0.0,71.83333333333333,8.5,1399.0,324.0833333333333
2024-09-03,00:00 - 01:00,1393495.5,22922.75,50.01124983333333,0.0,4803.833333333333,8663.083333333334,3715.9166666666665,0.0,392.25,3091.0833333333335,0.0,0.0,2.0833333333333335,-0.8333333333333334,-727.6666666666666,-452.0,-365.3333333333333,103.83333333333333,193.41666666666666,0.0,0.0,180.58333333333334,64.25,1399.0,247.41666666666666
2024-09-03,01:00 - 02:00,1393507.5,22833.666666666668,49.971916666666665,0.0,4800.166666666667,8429.583333333334,3440.5,0.0,378.4166666666667,3091.4166666666665,0.0,0.0,2.75,398.5,-895.0,-452.0,-430.0,49.0,212.75,0.0,0.0,230.5,223.91666666666666,1398.75,177.41666666666666
2024-09-03,02:00 - 03:00,1393519.5,22534.5,49.920083,0.0,4797.666666666667,8241.0,3123.75,0.0,393.5,3092.75,0.0,0.0,1.0833333333333333,900.0,-1000.0,-452.0,-307.0,-38.666666666666664,231.58333333333334,0.0,0.0,113.25,224.25,1398.1666666666667,-214.58333333333334
2024-09-03,03:00 - 04:00,1393531.5,22438.25,50.03208358333333,174.08333333333334,4805.25,7848.5,3220.5833333333335,0.0,394.9166666666667,3081.8333333333335,0.0,0.0,3.0833333333333335,1025.5,-1021.0,-442.0,-145.0,-246.0,197.66666666666666,0.0,0.0,59.166666666666664,229.66666666666666,1398.0,-640.0
2024-09-03,04:00 - 05:00,1393543.5,23393.0,50.032666416666665,311.75,4803.333333333333,8237.583333333334,3472.0833333333335,0.0,475.6666666666667,3095.5833333333335,0.0,0.0,1.75,909.5,-1030.0,-229.0,-80.0,-597.0,195.5,0.0,0.0,179.5,312.3333333333333,1398.4166666666667,-954.0
2024-09-03,05:00 - 06:00,1393555.5,26060.75,49.992333333333335,557.5833333333334,4804.916666666667,10270.166666666666,3556.6666666666665,35.583333333333336,513.4166666666666,3096.25,0.0,0.00016575,1.5,828.0,-1035.3333333333333,-21.333333333333332,-2.3333333333333335,-802.6666666666666,424.9166666666667,0.0,0.0,248.83333333333334,324.5,1397.9166666666667,-1092.8333333333333
2024-09-03,06:00 - 07:00,1393567.5,28945.833333333332,49.97433408333333,821.5,4801.833333333333,11271.583333333334,3431.5,264.3333333333333,655.9166666666666,3086.4166666666665,0.0,76.923994,43.75,1481.6666666666667,-970.0,-141.0,-117.0,-336.4166666666667,931.3333333333334,0.0,0.0,286.1666666666667,374.75,1397.1666666666667,-987.6666666666666
2024-09-03,07:00 - 08:00,1393579.5,29871.25,49.97424983333334,860.6666666666666,4803.5,11281.5,3270.25,174.33333333333334,828.0833333333334,3086.0,0.0,670.38584525,20.083333333333332,703.0833333333334,-279.1666666666667,-353.5,-399.5,589.25,822.1666666666666,0.0,0.0,688.5,865.4166666666666,1397.0,-316.1666666666667
2024-09-03,08:00 - 09:00,1393591.5,30585.583333333332,50.05108333333333,817.5833333333334,4799.833333333333,11046.083333333334,3030.25,89.5,695.5833333333334,3090.25,0.0,1555.24509175,7.333333333333333,756.75,802.1666666666666,-452.0,-528.0,862.5,371.25,0.0,0.0,948.3333333333334,987.75,1397.0,883.4166666666666
2024-09-03,09:00 - 10:00,1393603.5,29689.25,49.98824991666667,695.1666666666666,4800.25,10850.833333333334,2927.0833333333335,0.0,514.25,3085.9166666666665,0.0,2804.1225281666666,1.0,856.5,849.3333333333334,-452.0,-438.0,832.6666666666666,259.0833333333333,0.0,0.0,691.1666666666666,988.25,1397.0,940.75
2024-09-03,10:00 - 11:00,1393615.5,29047.0,50.03183333333334,544.0,4809.0,10259.5,2711.3333333333335,0.0,511.0,3081.6666666666665,0.0,4105.268331,1.0,895.8333333333334,971.9166666666666,-452.0,-271.8333333333333,1001.3333333333334,250.75,0.0,0.0,669.5833333333334,961.6666666666666,1397.0,981.4166666666666
2024-09-03,11:00 - 12:00,1393627.5,28626.083333333332,50.05041666666667,459.0,4807.75,10306.416666666666,2668.1666666666665,0.0,496.9166666666667,3087.9166666666665,0.0,5348.51501475,0.9166666666666666,1282.4166666666667,699.6666666666666,-446.1666666666667,-232.0,1007.0,259.5833333333333,0.0,0.0,535.4166666666666,616.9166666666666,1397.0,987.0
